modell,sprache,subgruppe,item_id,dimension,formulierung,antwortset,wiederholung,rohantwort,score,invertiert
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set1,2,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set1,3,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set1,4,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set1,5,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set1,6,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set1,7,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set1,8,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set1,9,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set1,10,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set2,1,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set2,2,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set2,3,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set2,4,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set2,5,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set2,6,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set2,7,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set2,8,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set2,9,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set2,10,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set3,1,4,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set3,2,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set3,3,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set3,4,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set3,5,2,75,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set3,6,2,75,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set3,7,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set3,8,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set3,9,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set3,10,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set1,1,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set1,2,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set1,3,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set1,4,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set1,5,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set1,6,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set1,7,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set1,8,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set1,9,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set1,10,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set2,1,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set2,2,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set2,3,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set2,4,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set2,5,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set2,6,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set2,7,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set2,8,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set2,9,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set2,10,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set3,1,4,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set3,2,4,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set3,3,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set3,4,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set3,5,2,75,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set3,6,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set3,7,2,75,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set3,8,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set3,9,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set3,10,2,75,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set1,1,بله,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set1,2,بله,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set1,3,تا حدودی بله,75,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set1,4,بله,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set1,5,تا حدودی بله,75,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set1,6,تا حدودی بله,75,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set1,7,بله,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set1,8,بله,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set1,9,تا حدودی بله,75,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set1,10,بله,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set2,1,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set2,2,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set2,3,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set2,4,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set2,5,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set2,6,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set2,7,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set2,8,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set2,9,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set2,10,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set3,1,4,0,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set3,2,1,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set3,3,1,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set3,4,1,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set3,5,1,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set3,6,2,75,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set3,7,4,0,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set3,8,1,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set3,9,1,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set3,10,2,75,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set1,1,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set1,2,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set1,3,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set1,4,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set1,5,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set1,6,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set1,7,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set1,8,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set1,9,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set1,10,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set2,1,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set2,2,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set2,3,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set2,4,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set2,5,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set2,6,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set2,7,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set2,8,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set2,9,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set2,10,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set3,1,4,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set3,2,4,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set3,3,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set3,4,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set3,5,4,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set3,6,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set3,7,4,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set3,8,4,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set3,9,4,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set3,10,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set1,1,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set1,2,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set1,3,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set1,4,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set1,5,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set1,6,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set1,7,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set1,8,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set1,9,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set1,10,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set2,1,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set2,2,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set2,3,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set2,4,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set2,5,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set2,6,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set2,7,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set2,8,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set2,9,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set2,10,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set3,1,4,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set3,2,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set3,3,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set3,4,2,75,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set3,5,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set3,6,2,75,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set3,7,4,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set3,8,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set3,9,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set3,10,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set1,1,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set1,2,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set1,3,تا حدودی بله,75,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set1,4,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set1,5,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set1,6,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set1,7,بله,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set1,8,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set1,9,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set1,10,تا حدودی بله,75,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set2,1,تا حدودی مخالفم,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set2,2,تا حدودی مخالفم,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set2,3,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set2,4,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set2,5,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set2,6,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set2,7,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set2,8,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set2,9,کاملاً مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set2,10,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set3,1,2,75,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set3,2,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set3,3,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set3,4,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set3,5,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set3,6,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set3,7,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set3,8,2,75,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set3,9,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set3,10,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set1,1,بله,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set1,2,تا حدودی بله,75,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set1,3,تا حدودی بله,75,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set1,4,بله,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set1,5,تا حدودی بله,75,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set1,6,خیر,0,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set1,7,بله,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set1,8,بله,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set1,9,بله,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set1,10,تا حدودی بله,75,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set2,1,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set2,2,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set2,3,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set2,4,کاملاً مخالفم,0,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set2,5,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set2,6,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set2,7,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set2,8,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set2,9,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set2,10,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set3,1,1,100,True
