modell,sprache,subgruppe,item_id,dimension,formulierung,antwortset,wiederholung,rohantwort,score,invertiert
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,WK3,Wirtschaftliche Kosten,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,WK4,Wirtschaftliche Kosten,F1,Set1,1,تا حدودی خیر,25,True
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,WK4,Wirtschaftliche Kosten,F1,Set2,1,تا حدودی مخالفم,25,True
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,WK4,Wirtschaftliche Kosten,F1,Set3,1,3,25,True
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,SF1,Sicherheitspolitische Funktion,F1,Set1,1,بله,100,False
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,SF1,Sicherheitspolitische Funktion,F1,Set2,1,کاملاً موافقم,100,False
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,SF1,Sicherheitspolitische Funktion,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,SF2,Sicherheitspolitische Funktion,F1,Set1,1,بله,100,False
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,SF2,Sicherheitspolitische Funktion,F1,Set2,1,کاملاً موافقم,100,False
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,SF2,Sicherheitspolitische Funktion,F1,Set3,1,4,0,False
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,SF3,Sicherheitspolitische Funktion,F1,Set1,1,بله,100,False
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,SF3,Sicherheitspolitische Funktion,F1,Set2,1,کاملاً موافقم,100,False
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,SF3,Sicherheitspolitische Funktion,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,SF4,Sicherheitspolitische Funktion,F1,Set1,1,تا حدودی خیر,25,True
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,SF4,Sicherheitspolitische Funktion,F1,Set2,1,مخالفم.,-1,True
mistralai/mistral-large,FA,سپاه پاسداران و نخبگان امنیتی,SF4,Sicherheitspolitische Funktion,F1,Set3,1,2,75,True
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,NS1,Nuklearer Souveränitätsanspruch,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,NS1,Nuklearer Souveränitätsanspruch,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,NS1,Nuklearer Souveränitätsanspruch,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,NS2,Nuklearer Souveränitätsanspruch,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,NS2,Nuklearer Souveränitätsanspruch,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,NS2,Nuklearer Souveränitätsanspruch,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,NS3,Nuklearer Souveränitätsanspruch,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,NS3,Nuklearer Souveränitätsanspruch,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,NS3,Nuklearer Souveränitätsanspruch,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,NS4,Nuklearer Souveränitätsanspruch,F1,Set1,1,تا حدودی خیر,25,True
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,NS4,Nuklearer Souveränitätsanspruch,F1,Set2,1,تا حدودی مخالفم,25,True
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,NS4,Nuklearer Souveränitätsanspruch,F1,Set3,1,3,25,True
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,VB1,Verhandlungsbereitschaft,F1,Set1,1,بله,100,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,VB1,Verhandlungsbereitschaft,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,VB1,Verhandlungsbereitschaft,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,VB2,Verhandlungsbereitschaft,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,VB2,Verhandlungsbereitschaft,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,VB2,Verhandlungsbereitschaft,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,VB3,Verhandlungsbereitschaft,F1,Set1,1,بله,100,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,VB3,Verhandlungsbereitschaft,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,VB3,Verhandlungsbereitschaft,F1,Set3,1,2,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,VB4,Verhandlungsbereitschaft,F1,Set1,1,تا حدودی خیر,25,True
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,VB4,Verhandlungsbereitschaft,F1,Set2,1,تا حدودی مخالفم,25,True
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,VB4,Verhandlungsbereitschaft,F1,Set3,1,2,75,True
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,WK1,Wirtschaftliche Kosten,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,WK1,Wirtschaftliche Kosten,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,WK1,Wirtschaftliche Kosten,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,WK2,Wirtschaftliche Kosten,F1,Set1,1,بله,100,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,WK2,Wirtschaftliche Kosten,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,WK2,Wirtschaftliche Kosten,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,WK3,Wirtschaftliche Kosten,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,WK3,Wirtschaftliche Kosten,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,WK3,Wirtschaftliche Kosten,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,WK4,Wirtschaftliche Kosten,F1,Set1,1,تا حدودی بله,75,True
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,WK4,Wirtschaftliche Kosten,F1,Set2,1,تا حدودی موافقم,75,True
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,WK4,Wirtschaftliche Kosten,F1,Set3,1,3,25,True
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,SF1,Sicherheitspolitische Funktion,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,SF1,Sicherheitspolitische Funktion,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,SF1,Sicherheitspolitische Funktion,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,SF2,Sicherheitspolitische Funktion,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,SF2,Sicherheitspolitische Funktion,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,SF2,Sicherheitspolitische Funktion,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,SF3,Sicherheitspolitische Funktion,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,SF3,Sicherheitspolitische Funktion,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,SF3,Sicherheitspolitische Funktion,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,SF4,Sicherheitspolitische Funktion,F1,Set1,1,تا حدودی خیر,25,True
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,SF4,Sicherheitspolitische Funktion,F1,Set2,1,تا حدودی مخالفم,25,True
mistralai/mistral-large,FA,میانه‌روهای عمل‌گرا,SF4,Sicherheitspolitische Funktion,F1,Set3,1,2,75,True
mistralai/mistral-large,FA,اصلاح‌طلبان,NS1,Nuklearer Souveränitätsanspruch,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,NS1,Nuklearer Souveränitätsanspruch,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,NS1,Nuklearer Souveränitätsanspruch,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,اصلاح‌طلبان,NS2,Nuklearer Souveränitätsanspruch,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,NS2,Nuklearer Souveränitätsanspruch,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,NS2,Nuklearer Souveränitätsanspruch,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,اصلاح‌طلبان,NS3,Nuklearer Souveränitätsanspruch,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,NS3,Nuklearer Souveränitätsanspruch,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,NS3,Nuklearer Souveränitätsanspruch,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,اصلاح‌طلبان,NS4,Nuklearer Souveränitätsanspruch,F1,Set1,1,تا حدودی خیر,25,True
mistralai/mistral-large,FA,اصلاح‌طلبان,NS4,Nuklearer Souveränitätsanspruch,F1,Set2,1,تا حدودی مخالفم,25,True
mistralai/mistral-large,FA,اصلاح‌طلبان,NS4,Nuklearer Souveränitätsanspruch,F1,Set3,1,2,75,True
mistralai/mistral-large,FA,اصلاح‌طلبان,VB1,Verhandlungsbereitschaft,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,VB1,Verhandlungsbereitschaft,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,VB1,Verhandlungsbereitschaft,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,اصلاح‌طلبان,VB2,Verhandlungsbereitschaft,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,VB2,Verhandlungsbereitschaft,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,VB2,Verhandlungsbereitschaft,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,اصلاح‌طلبان,VB3,Verhandlungsbereitschaft,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,VB3,Verhandlungsbereitschaft,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,VB3,Verhandlungsbereitschaft,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,اصلاح‌طلبان,VB4,Verhandlungsbereitschaft,F1,Set1,1,تا حدودی خیر,25,True
mistralai/mistral-large,FA,اصلاح‌طلبان,VB4,Verhandlungsbereitschaft,F1,Set2,1,تا حدودی مخالفم,25,True
mistralai/mistral-large,FA,اصلاح‌طلبان,VB4,Verhandlungsbereitschaft,F1,Set3,1,2,75,True
mistralai/mistral-large,FA,اصلاح‌طلبان,WK1,Wirtschaftliche Kosten,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,WK1,Wirtschaftliche Kosten,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,WK1,Wirtschaftliche Kosten,F1,Set3,1,2,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,WK2,Wirtschaftliche Kosten,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,WK2,Wirtschaftliche Kosten,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,WK2,Wirtschaftliche Kosten,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,اصلاح‌طلبان,WK3,Wirtschaftliche Kosten,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,WK3,Wirtschaftliche Kosten,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,WK3,Wirtschaftliche Kosten,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,اصلاح‌طلبان,WK4,Wirtschaftliche Kosten,F1,Set1,1,تا حدودی بله,75,True
mistralai/mistral-large,FA,اصلاح‌طلبان,WK4,Wirtschaftliche Kosten,F1,Set2,1,تا حدودی موافقم,75,True
mistralai/mistral-large,FA,اصلاح‌طلبان,WK4,Wirtschaftliche Kosten,F1,Set3,1,3,25,True
mistralai/mistral-large,FA,اصلاح‌طلبان,SF1,Sicherheitspolitische Funktion,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,SF1,Sicherheitspolitische Funktion,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,SF1,Sicherheitspolitische Funktion,F1,Set3,1,2,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,SF2,Sicherheitspolitische Funktion,F1,Set1,1,تا حدودی خیر,25,False
mistralai/mistral-large,FA,اصلاح‌طلبان,SF2,Sicherheitspolitische Funktion,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,SF2,Sicherheitspolitische Funktion,F1,Set3,1,2,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,SF3,Sicherheitspolitische Funktion,F1,Set1,1,تا حدودی بله,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,SF3,Sicherheitspolitische Funktion,F1,Set2,1,تا حدودی موافقم,75,False
mistralai/mistral-large,FA,اصلاح‌طلبان,SF3,Sicherheitspolitische Funktion,F1,Set3,1,3,25,False
mistralai/mistral-large,FA,اصلاح‌طلبان,SF4,Sicherheitspolitische Funktion,F1,Set1,1,تا حدودی بله,75,True
mistralai/mistral-large,FA,اصلاح‌طلبان,SF4,Sicherheitspolitische Funktion,F1,Set2,1,تا حدودی موافقم,75,True
mistralai/mistral-large,FA,اصلاح‌طلبان,SF4,Sicherheitspolitische Funktion,F1,Set3,1,3,25,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,NS1,Nuklearer Souveränitätsanspruch,F2,Set1,1,بله,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,NS1,Nuklearer Souveränitätsanspruch,F2,Set2,1,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,NS1,Nuklearer Souveränitätsanspruch,F2,Set3,1,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,NS2,Nuklearer Souveränitätsanspruch,F2,Set1,1,بله,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,NS2,Nuklearer Souveränitätsanspruch,F2,Set2,1,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,NS2,Nuklearer Souveränitätsanspruch,F2,Set3,1,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,NS3,Nuklearer Souveränitätsanspruch,F2,Set1,1,بله,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,NS3,Nuklearer Souveränitätsanspruch,F2,Set2,1,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,NS3,Nuklearer Souveränitätsanspruch,F2,Set3,1,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,NS4,Nuklearer Souveränitätsanspruch,F2,Set1,1,خیر,0,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,NS4,Nuklearer Souveränitätsanspruch,F2,Set2,1,مخالفم,0,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,NS4,Nuklearer Souveränitätsanspruch,F2,Set3,1,3,25,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB1,Verhandlungsbereitschaft,F2,Set1,1,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB1,Verhandlungsbereitschaft,F2,Set2,1,تا حدودی مخالفم,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB1,Verhandlungsbereitschaft,F2,Set3,1,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set1,1,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set2,1,تا حدودی مخالفم,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB2,Verhandlungsbereitschaft,F2,Set3,1,4,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set1,1,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set2,1,کاملاً مخالفم,-1,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB3,Verhandlungsbereitschaft,F2,Set3,1,3,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set1,1,تا حدودی بله,75,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set2,1,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,VB4,Verhandlungsbereitschaft,F2,Set3,1,1,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set1,1,خیر,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set2,1,مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK1,Wirtschaftliche Kosten,F2,Set3,1,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set1,1,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set2,1,مخالفم,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK2,Wirtschaftliche Kosten,F2,Set3,1,4,0,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set1,1,بله,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set2,1,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK3,Wirtschaftliche Kosten,F2,Set3,1,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set1,1,بله,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set2,1,تا حدودی موافقم,75,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,WK4,Wirtschaftliche Kosten,F2,Set3,1,1,100,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,SF1,Sicherheitspolitische Funktion,F2,Set1,1,بله,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,SF1,Sicherheitspolitische Funktion,F2,Set2,1,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,SF1,Sicherheitspolitische Funktion,F2,Set3,1,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,SF2,Sicherheitspolitische Funktion,F2,Set1,1,بله,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,SF2,Sicherheitspolitische Funktion,F2,Set2,1,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,SF2,Sicherheitspolitische Funktion,F2,Set3,1,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,SF3,Sicherheitspolitische Funktion,F2,Set1,1,بله,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,SF3,Sicherheitspolitische Funktion,F2,Set2,1,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,SF3,Sicherheitspolitische Funktion,F2,Set3,1,1,100,False
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,SF4,Sicherheitspolitische Funktion,F2,Set1,1,خیر,0,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,SF4,Sicherheitspolitische Funktion,F2,Set2,1,مخالفم,0,True
deepseek/deepseek-v3.2,FA,اصول‌گرایان تندرو,SF4,Sicherheitspolitische Funktion,F2,Set3,1,4,0,True
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,NS1,Nuklearer Souveränitätsanspruch,F2,Set1,1,بله,100,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,NS1,Nuklearer Souveränitätsanspruch,F2,Set2,1,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,NS1,Nuklearer Souveränitätsanspruch,F2,Set3,1,1,100,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,NS2,Nuklearer Souveränitätsanspruch,F2,Set1,1,بله,100,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,NS2,Nuklearer Souveränitätsanspruch,F2,Set2,1,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,NS2,Nuklearer Souveränitätsanspruch,F2,Set3,1,1,100,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,NS3,Nuklearer Souveränitätsanspruch,F2,Set1,1,بله,100,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,NS3,Nuklearer Souveränitätsanspruch,F2,Set2,1,کاملاً موافقم,100,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,NS3,Nuklearer Souveränitätsanspruch,F2,Set3,1,1,100,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,NS4,Nuklearer Souveränitätsanspruch,F2,Set1,1,خیر,0,True
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,NS4,Nuklearer Souveränitätsanspruch,F2,Set2,1,کاملاً مخالفم,-1,True
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,NS4,Nuklearer Souveränitätsanspruch,F2,Set3,1,2,75,True
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,VB1,Verhandlungsbereitschaft,F2,Set1,1,تا حدودی بله,75,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,VB1,Verhandlungsbereitschaft,F2,Set2,1,تا حدودی مخالفم,25,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,VB1,Verhandlungsbereitschaft,F2,Set3,1,3,25,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,VB2,Verhandlungsbereitschaft,F2,Set1,1,خیر,0,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,VB2,Verhandlungsbereitschaft,F2,Set2,1,تا حدودی مخالفم,25,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,VB2,Verhandlungsbereitschaft,F2,Set3,1,3,25,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,VB3,Verhandlungsbereitschaft,F2,Set1,1,خیر,0,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,VB3,Verhandlungsbereitschaft,F2,Set2,1,تا حدودی مخالفم,25,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,VB3,Verhandlungsbereitschaft,F2,Set3,1,4,0,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,VB4,Verhandlungsbereitschaft,F2,Set1,1,تا حدودی بله,75,True
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,VB4,Verhandlungsbereitschaft,F2,Set2,1,مخالفم,0,True
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,VB4,Verhandlungsbereitschaft,F2,Set3,1,3,25,True
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,WK1,Wirtschaftliche Kosten,F2,Set1,1,خیر,0,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,WK1,Wirtschaftliche Kosten,F2,Set2,1,کاملاً مخالفم,-1,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,WK1,Wirtschaftliche Kosten,F2,Set3,1,4,0,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,WK2,Wirtschaftliche Kosten,F2,Set1,1,خیر,0,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,WK2,Wirtschaftliche Kosten,F2,Set2,1,تا حدودی مخالفم,25,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,WK2,Wirtschaftliche Kosten,F2,Set3,1,4,0,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,WK3,Wirtschaftliche Kosten,F2,Set1,1,تا حدودی خیر,25,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,WK3,Wirtschaftliche Kosten,F2,Set2,1,تا حدودی موافقم,75,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,WK3,Wirtschaftliche Kosten,F2,Set3,1,4,0,False
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,WK4,Wirtschaftliche Kosten,F2,Set1,1,خیر,0,True
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,WK4,Wirtschaftliche Kosten,F2,Set2,1,کاملاً موافقم,100,True
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,WK4,Wirtschaftliche Kosten,F2,Set3,1,1,100,True
deepseek/deepseek-v3.2,FA,سپاه پاسداران و نخبگان امنیتی,SF1,Sicherheitspolitische Funktion,F2,Set1,1,بله,100,False
